7.15,6172,1.61,21.95,19.6,56.85,71.4,3.79,1.53,2.85,0.51,19.92,1500,57.57,34.21,3.32,0.38,0.3,0.09,0.35,1.25,0.53,2
25.04,5034,11.19,42.4,7.89,38.52,72.2,5.46,1.05,11.99,0.42,8.88,1290,55.43,28.24,5.68,3.53,1.25,0.17,0.57,0.84,4.03,0.26
20.74,5192,13.37,40.84,6.46,39.33,71.8,5.16,1.15,14.25,0.18,7.46,1170,38.14,20.89,6.97,14.42,2.98,1.99,1.65,2.67,6.93,3.36
19.14,5319,8.34,40.26,12.23,39.17,68.4,5.34,1.04,11.2,0.68,13.34,1440,54.04,31.96,4.54,2.1,1.64,0.31,1.1,1.11,2.88,0.32
24.08,4889,9.65,40.78,10.54,39.03,68.2,5.14,1.03,12.88,1.09,11.67,1270,58.23,23.43,6.35,3.06,1.63,0.68,1.39,0.84,3.75,0.64
25.54,5115,12.06,40.23,7.9,39.8,72.2,5.36,1.12,11.78,0.56,8.98,1220,52.14,19.27,9.19,7.97,2.36,0.48,1.6,1.65,0.93,4.41
7.51,6279,3.29,32.28,15.12,49.31,71.3,4.82,2.04,5.77,0.43,15.63,1500,61.02,21.77,5.35,0.36,0.72,0.19,2.52,1.12,0.23,6.72
9.97,6329,3.36,35.49,13.88,47.27,74.6,5.15,1.47,3.4,1.02,14.36,1500,56.86,24.18,8.6,3.47,0.71,0.44,0.83,1.99,0.88,2.04
20.71,5114,7.77,40.38,12.17,39.68,68.3,5.15,1.19,10.95,1.21,13.2,1270,50.7,22.27,11.18,4.22,1.45,0.37,1.34,2.73,2.75,2.99
15.33,6041,8.18,36.45,5.81,49.57,76.1,5.15,1.44,10.42,0.56,6.33,1190,50.62,22.38,7.41,4.65,1.81,1.67,1.32,2.05,6.45,1.64
10.43,6065,3.33,33.88,16.08,46.7,71.4,4.88,1.72,4.65,0.72,16.63,1500,57.37,27.45,6.35,0.36,0.69,0.18,1.4,3.11,0.25,2.84
21.14,5345,12.06,40.27,5.75,41.92,73.4,5.47,1.36,13,0.23,6.54,1240,52.1,17.59,9.89,6.4,2.93,0.85,1.88,1.74,5.03,1.59
25.67,5087,13.73,39.77,4.96,41.55,73.9,5.27,1.37,12.57,1.14,5.75,1230,45.92,20.69,19.07,3.46,1.89,0.09,1.29,2.21,3.65,1.73
12.16,5971,4.39,25.27,14.6,55.74,75.3,3.91,1.23,3.96,0.33,15.27,1480,47.09,29.16,13.21,1.83,1.49,0.23,1.03,1.42,1.2,3.34
27.97,5138,10.89,44.01,3.25,41.85,74.3,5.46,0.84,15.69,0.06,3.65,1190,40.04,18.24,12.63,11.59,4.99,0.89,1.05,1.94,5.68,2.95
21.83,5233,10.26,42.14,6.74,40.85,72.1,5.23,1.22,13.83,0.11,7.51,1130,39.91,17.16,11.99,14.37,2.84,1.54,0.99,2.65,5.8,2.75
20.33,5439,11.99,40.86,5.92,41.23,72.9,5.25,1.27,13.25,0.6,6.73,1150,40.15,17.69,11.42,7.44,2.48,3.84,1.03,2.02,11.35,2.58
8.38,6260,2.11,25.36,14.88,57.65,77,4.46,1.51,1.46,0.37,15.2,1500,59.05,26.57,7.09,0.55,0.46,0.12,0.37,1.67,0.9,3.22
12.06,6370,3.55,42.59,7.7,46.16,78.5,5.91,1.69,5.16,0.76,7.98,1400,49.97,28.27,9.74,1.25,1.48,0.57,3.4,1.59,1.23,2.5
25.04,5113,13.02,39.97,4.75,42.26,72.4,5.26,1.4,15.38,0.09,5.46,1150,43.96,18.82,9.38,9.18,2.57,2.68,1.52,1.78,7,3.11
7.37,6388,2.69,33.91,12.89,50.51,76.2,5.25,1.69,2.96,0.65,13.25,1320,52,21.57,5.82,5.21,0.98,0.68,0.59,3.72,5.73,3.7
24.04,5241,13.76,42.08,4.42,39.75,73.8,5.29,1.37,14.31,0.11,5.13,1100,41.19,16.82,9.26,10.42,2.63,1.98,0.93,2.65,8.2,5.92
21.08,5253,12.24,42.71,6.03,39.02,72.4,5.22,1.15,14.25,0.11,6.87,1110,42.71,14.98,10.84,9.38,2.18,2.34,1.45,4.34,5.05,6.73
18.58,5563,10.37,41.19,7.68,40.76,72.1,5.7,1.48,10.95,1.2,8.57,1170,50.74,23.84,9.36,3.68,2.03,0.43,0.92,0.84,2.1,6.06
24.4,5141,11.69,41.58,6.08,40.65,71.9,5.39,1.38,13.8,0.64,6.88,1100,45.06,19.47,10.16,4.37,2.09,2.84,1.21,2.12,8.83,3.85
10.02,6176,4.12,32.12,14.66,49.1,72.5,4.98,1.78,5.01,0.44,15.29,1500,61.78,23.72,4.67,0.87,1.11,0.37,0.31,0.71,0.58,5.88
22.24,5500,8.62,42.97,5.66,42.75,72.3,5.46,1.28,13.52,1.24,6.19,1160,47.91,21.03,12.34,5.16,2.69,0.48,0.87,1.07,6,2.45
7.62,6319,2.8,31.27,16.7,49.22,71.6,4.69,1.63,4.07,0.83,17.18,1460,69.98,18,5.28,0.72,0.92,0.16,0.68,1.17,0.25,2.84
9.62,6373,1.66,26.38,14.85,56.66,75.8,4.48,1.54,2.67,0.41,15.1,1500,50.62,28.47,5.57,0.78,0.65,0.14,0.49,6.59,1.45,5.24
14.41,6049,6.12,34.42,8.46,50.99,77.1,4.84,0.87,8.02,0.16,9.01,1180,53.02,10.9,8.04,10.48,2.78,0.62,1.06,1.06,7.08,4.96
26.99,5335,13.26,42.56,3.16,41.01,74.2,5.69,0.97,15.36,0.13,3.64,1170,40.02,17.64,11.97,8.4,3.79,0.81,0.91,3.12,7.55,5.79
22.24,5346,10.7,41,5.83,42.47,72.8,4.96,1.53,13.33,0.85,6.53,1080,44.79,16.78,11.03,4.53,1.81,3.04,1.24,1.98,11.93,2.87
20.16,5503,11.95,43.02,5.61,39.41,73.8,4.49,1.41,13.83,0.09,6.37,1110,43.92,15.05,10.95,10.14,1.94,1.96,0.78,2.52,8.45,4.29
21.04,5048,12.65,40.83,10.8,35.72,68,5.01,1.22,13.02,0.39,12.36,1270,51.18,24.04,12.28,2.54,0.91,1.05,0.49,1.18,2.65,3.68
7.56,6246,2.9,32.18,16.16,48.77,71.3,4.8,1.55,4.97,0.74,16.64,1430,63.1,23.44,4.78,0.98,0.64,0.18,0.63,1.04,1.83,3.38
7.76,6329,1.18,24.85,17.18,56.79,74,4.53,1.63,1.99,0.47,17.39,1500,58.88,24.66,4.8,0.54,0.48,0.16,0.42,2.88,0.73,6.45
17.82,5646,4.16,45.73,7.49,42.62,72.5,5.56,1.28,12.51,0.33,7.82,1240,47.68,23.14,5.93,4.11,1.89,1.67,1.54,2.34,6.03,5.67
6.64,6488,1.89,24.91,15.91,57.29,75.4,4.56,1.67,1.82,0.33,16.22,1500,51.06,28.85,5.83,0.53,0.45,0.17,0.34,4.22,2.23,6.32
9.35,6355,2.8,32.03,14.15,51.01,74,5.1,1.81,3.88,0.65,14.56,1450,56.5,23.12,6.94,4.16,0.68,0.44,0.4,1.92,0.5,5.34
22.01,5249,11.73,43.79,7.07,37.41,72.2,5.37,1.43,11.97,1.02,8.01,1150,47.82,21.41,9.26,3.98,1.8,1.13,0.78,2.08,7.85,3.89
19.87,5446,4.83,45.03,5.61,44.52,73.1,5.28,1.55,13.15,1.03,5.89,1140,52.72,25.13,9.38,1.35,0.9,0.93,0.55,0.84,4.15,4.05
22.89,5264,5.76,47.35,5.24,41.65,73.4,5.34,1.37,14.15,0.18,5.56,1140,48.14,17.9,8.3,6.13,3.99,0.74,1.57,1.58,5.83,5.82
10,6214,3.13,32.09,15.46,49.32,72.2,5.58,1.66,3.86,0.74,15.96,1460,55.48,26.37,6.36,0.62,1.7,0.47,1.58,2.02,0.48,4.92
18.2,5516,6.27,44.66,8.58,40.49,72,5.22,1.38,11.53,0.71,9.15,1180,45.28,18.87,11.05,7.19,2.61,1.65,1.45,2.09,7,2.81
9.52,6034,2.46,32.2,17.27,48.06,70.3,4.76,1.74,4.63,0.87,17.71,1500,56.52,27.22,5.62,0.71,0.84,0.27,1.67,3.17,0.35,3.63
14.73,6049,5.53,35.83,7.96,50.68,77.8,4.6,0.77,8.32,0.08,8.43,1120,54.8,8.68,8.43,9.33,3.87,0.62,1.39,1.48,5.58,5.82
23.23,5270,8.33,45.33,4.51,41.83,73.7,5.38,1.39,13.72,0.89,4.92,1230,46.61,26.07,10.68,4.57,1.33,0.66,1.41,3.27,2.73,2.67
21.41,5337,10.94,45.04,5.56,38.47,72.7,5.55,1.35,13.79,0.37,6.24,1150,48.48,20.24,8.37,8.15,2.14,0.82,1.45,2.61,5.25,2.49
